,edition,application_type,application_number,product_number,exclusivity_code,exclusivity_expiration,active_ingredient,trade_name,observation_count
12363,2003,N/A,020844,001,I-335,2004-08-28,TOPIRAMATE,TOPAMAX SPRINKLE,1
12364,2003,N/A,020844,001,ODE,2008-08-28,TOPIRAMATE,TOPAMAX SPRINKLE,1
12365,2003,N/A,020844,002,I-266,2002-07-23,TOPIRAMATE,TOPAMAX SPRINKLE,1
12366,2003,N/A,020844,002,I-274,2002-10-01,TOPIRAMATE,TOPAMAX SPRINKLE,1
12367,2003,N/A,020844,002,I-335,2004-08-28,TOPIRAMATE,TOPAMAX SPRINKLE,1
12368,2003,N/A,020844,002,ODE,2008-08-28,TOPIRAMATE,TOPAMAX SPRINKLE,1
12369,2003,N/A,020844,003,I-266,2002-07-23,TOPIRAMATE,TOPAMAX SPRINKLE,1
12370,2003,N/A,020844,003,I-274,2002-10-01,TOPIRAMATE,TOPAMAX SPRINKLE,1
12371,2003,N/A,020844,003,I-335,2004-08-28,TOPIRAMATE,TOPAMAX SPRINKLE,1
12372,2003,N/A,020844,003,ODE,2008-08-28,TOPIRAMATE,TOPAMAX SPRINKLE,1
12373,2003,N/A,020845,002,NCE,2004-12-23,NITRIC OXIDE,INOMAX,1
12374,2003,N/A,020845,002,ODE,2006-12-23,NITRIC OXIDE,INOMAX,1
12375,2003,N/A,020845,003,NCE,2004-12-23,NITRIC OXIDE,INOMAX,1
12376,2003,N/A,020845,003,ODE,2006-12-23,NITRIC OXIDE,INOMAX,1
12377,2003,N/A,020850,001,NCE,2003-11-10,TELMISARTAN,MICARDIS,1
12378,2003,N/A,020850,002,NCE,2003-11-10,TELMISARTAN,MICARDIS,1
12379,2003,N/A,020855,001,NDF,2005-03-21,MESNA,MESNEX,1
12380,2003,N/A,020859,001,M-8,2004-02-22,ZALEPLON,SONATA,1
12381,2003,N/A,020859,001,NCE,2004-08-13,ZALEPLON,SONATA,1
12382,2003,N/A,020859,002,M-8,2004-02-22,ZALEPLON,SONATA,1
12383,2003,N/A,020859,002,NCE,2004-08-13,ZALEPLON,SONATA,1
12384,2003,N/A,020862,001,NCE,2004-06-09,DOXERCALCIFEROL,HECTOROL,1
12385,2003,N/A,020863,001,NCE,2004-01-15,CILOSTAZOL,PLETAL,1
12386,2003,N/A,020863,002,NCE,2004-01-15,CILOSTAZOL,PLETAL,1
12387,2003,N/A,020864,001,NCE,2003-06-29,RIZATRIPTAN BENZOATE,MAXALT,1
12388,2003,N/A,020864,002,NCE,2003-06-29,RIZATRIPTAN BENZOATE,MAXALT,1
12389,2003,N/A,020865,001,NCE,2003-06-29,RIZATRIPTAN BENZOATE,MAXALT-MLT,1
12390,2003,N/A,020865,002,NCE,2003-06-29,RIZATRIPTAN BENZOATE,MAXALT-MLT,1
12391,2003,N/A,020872,001,NDF,2003-02-25,FEXOFENADINE HYDROCHLORIDE,ALLEGRA,1
12392,2003,N/A,020872,002,NDF,2003-02-25,FEXOFENADINE HYDROCHLORIDE,ALLEGRA,1
12393,2003,N/A,020872,004,NDF,2003-02-25,FEXOFENADINE HYDROCHLORIDE,ALLEGRA,1
12394,2003,N/A,020873,001,NCE,2005-12-15,BIVALIRUDIN,ANGIOMAX,1
12395,2003,N/A,020874,001,NP,2003-10-05,ESTRADIOL CYPIONATE,LUNELLE,1
12396,2003,N/A,020882,001,I-311,2003-10-12,GABAPENTIN,NEURONTIN,1
12397,2003,N/A,020882,001,I-354,2005-05-24,GABAPENTIN,NEURONTIN,1
12398,2003,N/A,020882,001,PED,2004-04-12,GABAPENTIN,NEURONTIN,1
12399,2003,N/A,020882,002,I-311,2003-10-12,GABAPENTIN,NEURONTIN,1
12400,2003,N/A,020882,002,I-354,2005-05-24,GABAPENTIN,NEURONTIN,1
12401,2003,N/A,020882,002,PED,2004-04-12,GABAPENTIN,NEURONTIN,1
12402,2003,N/A,020883,001,I-352,2005-04-03,ARGATROBAN,ARGATROBAN,1
12403,2003,N/A,020883,001,NCE,2005-06-30,ARGATROBAN,ARGATROBAN,1
12404,2003,N/A,020884,001,NC,2002-11-22,ASPIRIN,AGGRENOX,1
12405,2003,N/A,020885,001,I-326,2004-04-13,PAROXETINE HYDROCHLORIDE,PAXIL,1
12406,2003,N/A,020885,001,I-345,2004-12-14,PAROXETINE HYDROCHLORIDE,PAXIL,1
12407,2003,N/A,020885,001,PED,2002-11-17,PAROXETINE HYDROCHLORIDE,PAXIL,1
12408,2003,N/A,020885,001,PED,2004-10-13,PAROXETINE HYDROCHLORIDE,PAXIL,1
12409,2003,N/A,020885,001,PED,2005-06-14,PAROXETINE HYDROCHLORIDE,PAXIL,1
12410,2003,N/A,020885,002,I-326,2004-04-13,PAROXETINE HYDROCHLORIDE,PAXIL,1
12411,2003,N/A,020885,002,I-345,2004-12-14,PAROXETINE HYDROCHLORIDE,PAXIL,1
12412,2003,N/A,020885,002,PED,2002-11-17,PAROXETINE HYDROCHLORIDE,PAXIL,1
12413,2003,N/A,020885,002,PED,2004-10-13,PAROXETINE HYDROCHLORIDE,PAXIL,1
12414,2003,N/A,020885,002,PED,2005-06-14,PAROXETINE HYDROCHLORIDE,PAXIL,1
12415,2003,N/A,020885,003,I-326,2004-04-13,PAROXETINE HYDROCHLORIDE,PAXIL,1
12416,2003,N/A,020885,003,I-345,2004-12-14,PAROXETINE HYDROCHLORIDE,PAXIL,1
12417,2003,N/A,020885,003,PED,2002-11-17,PAROXETINE HYDROCHLORIDE,PAXIL,1
12418,2003,N/A,020885,003,PED,2004-10-13,PAROXETINE HYDROCHLORIDE,PAXIL,1
12419,2003,N/A,020885,003,PED,2005-06-14,PAROXETINE HYDROCHLORIDE,PAXIL,1
12420,2003,N/A,020885,004,I-326,2004-04-13,PAROXETINE HYDROCHLORIDE,PAXIL,1
12421,2003,N/A,020885,004,I-345,2004-12-14,PAROXETINE HYDROCHLORIDE,PAXIL,1
12422,2003,N/A,020885,004,PED,2002-11-17,PAROXETINE HYDROCHLORIDE,PAXIL,1
12423,2003,N/A,020885,004,PED,2004-10-13,PAROXETINE HYDROCHLORIDE,PAXIL,1
12424,2003,N/A,020885,004,PED,2005-06-14,PAROXETINE HYDROCHLORIDE,PAXIL,1
12425,2003,N/A,020886,001,NCE,2004-02-02,ALITRETINOIN,PANRETIN,1
12426,2003,N/A,020886,001,ODE,2006-02-02,ALITRETINOIN,PANRETIN,1
12427,2003,N/A,020887,001,NCE,2003-09-14,TECHNETIUM TC-99M APCITIDE,ACUTECT,1
12428,2003,N/A,020892,001,NCE,2003-09-25,VALRUBICIN,VALSTAR PRESERVATIVE FREE,1
12429,2003,N/A,020892,001,ODE,2005-09-25,VALRUBICIN,VALSTAR PRESERVATIVE FREE,1
12430,2003,N/A,020895,001,NCE,2003-03-27,SILDENAFIL CITRATE,VIAGRA,1
12431,2003,N/A,020895,002,NCE,2003-03-27,SILDENAFIL CITRATE,VIAGRA,1
12432,2003,N/A,020895,003,NCE,2003-03-27,SILDENAFIL CITRATE,VIAGRA,1
12433,2003,N/A,020896,001,I-323,2004-04-30,CAPECITABINE,XELODA,1
12434,2003,N/A,020896,001,I-341,2004-09-07,CAPECITABINE,XELODA,1
12435,2003,N/A,020896,001,NCE,2003-04-30,CAPECITABINE,XELODA,1
12436,2003,N/A,020896,002,I-323,2004-04-30,CAPECITABINE,XELODA,1
12437,2003,N/A,020896,002,I-341,2004-09-07,CAPECITABINE,XELODA,1
12438,2003,N/A,020896,002,NCE,2003-04-30,CAPECITABINE,XELODA,1
12439,2003,N/A,020898,001,NCE,2003-11-30,THYROTROPIN ALFA,THYROGEN,1
12440,2003,N/A,020898,001,ODE,2005-11-30,THYROTROPIN ALFA,THYROGEN,1
12441,2003,N/A,020905,001,NCE,2003-09-10,LEFLUNOMIDE,ARAVA,1
12442,2003,N/A,020905,002,NCE,2003-09-10,LEFLUNOMIDE,ARAVA,1
12443,2003,N/A,020905,003,NCE,2003-09-10,LEFLUNOMIDE,ARAVA,1
12444,2003,N/A,020907,001,I-295,2003-04-11,ESTRADIOL,ACTIVELLA,1
12445,2003,N/A,020911,001,NP,2003-09-15,BECLOMETHASONE DIPROPIONATE,QVAR 80,1
12446,2003,N/A,020911,001,NPP,2005-05-10,BECLOMETHASONE DIPROPIONATE,QVAR 80,1
12447,2003,N/A,020911,002,NP,2003-09-15,BECLOMETHASONE DIPROPIONATE,QVAR 40,1
12448,2003,N/A,020911,002,NPP,2005-05-10,BECLOMETHASONE DIPROPIONATE,QVAR 40,1
12449,2003,N/A,020912,001,NCE,2003-05-14,TIROFIBAN HYDROCHLORIDE,AGGRASTAT,1
12450,2003,N/A,020913,001,NCE,2003-05-14,TIROFIBAN HYDROCHLORIDE,AGGRASTAT,1
12451,2003,N/A,020919,001,NCE,2006-02-05,ZIPRASIDONE MESYLATE,GEODON,1
12452,2003,N/A,020919,001,NDF,2005-06-21,ZIPRASIDONE MESYLATE,GEODON,1
12453,2003,N/A,020920,001,NCE,2006-08-10,NESIRITIDE,NATRECOR,1
12454,2003,N/A,020922,001,NC,2004-12-10,MEQUINOL,SOLAGE,1
12455,2003,N/A,020926,001,NCE,2003-10-30,SEVELAMER HYDROCHLORIDE,RENAGEL,1
12456,2003,N/A,020929,001,NDF,2003-08-08,BUDESONIDE,PULMICORT RESPULES,1
12457,2003,N/A,020929,001,PED,2004-02-08,BUDESONIDE,PULMICORT RESPULES,1
12458,2003,N/A,020929,002,NDF,2003-08-08,BUDESONIDE,PULMICORT RESPULES,1
12459,2003,N/A,020929,002,PED,2004-02-08,BUDESONIDE,PULMICORT RESPULES,1
12460,2003,N/A,020929,003,NDF,2003-08-08,BUDESONIDE,PULMICORT RESPULES,1
12461,2003,N/A,020929,003,PED,2004-02-08,BUDESONIDE,PULMICORT RESPULES,1
12462,2003,N/A,020931,001,NCE,2004-10-01,DOFETILIDE,TIKOSYN,1
12463,2003,N/A,020931,002,NCE,2004-10-01,DOFETILIDE,TIKOSYN,1
12464,2003,N/A,020931,003,NCE,2004-10-01,DOFETILIDE,TIKOSYN,1
12465,2003,N/A,020936,001,I-358,2005-02-12,PAROXETINE HYDROCHLORIDE,PAXIL CR,1
12466,2003,N/A,020936,001,PED,2005-08-12,PAROXETINE HYDROCHLORIDE,PAXIL CR,1
12467,2003,N/A,020936,002,I-358,2005-02-12,PAROXETINE HYDROCHLORIDE,PAXIL CR,1
12468,2003,N/A,020936,002,PED,2005-08-12,PAROXETINE HYDROCHLORIDE,PAXIL CR,1
12469,2003,N/A,020936,003,I-358,2005-02-12,PAROXETINE HYDROCHLORIDE,PAXIL CR,1
12470,2003,N/A,020936,003,PED,2005-08-12,PAROXETINE HYDROCHLORIDE,PAXIL CR,1
12471,2003,N/A,020937,001,NCE,2004-12-08,GADOVERSETAMIDE,OPTIMARK,1
12472,2003,N/A,020938,001,NCE,2005-04-13,MELOXICAM,MOBIC,1
12473,2003,N/A,020938,002,NCE,2005-04-13,MELOXICAM,MOBIC,1
12474,2003,N/A,020941,001,NCE,2005-07-25,DOCOSANOL,ABREVA,1
12475,2003,N/A,020949,001,NP,2004-04-30,ALBUTEROL SULFATE,ACCUNEB,1
12476,2003,N/A,020949,002,NP,2004-04-30,ALBUTEROL SULFATE,ACCUNEB,1
12477,2003,N/A,020950,001,NP,2004-03-21,ALBUTEROL SULFATE,DUONEB,1
12478,2003,N/A,020954,001,ODE,2006-02-04,BUSULFAN,BUSULFEX,1
12479,2003,N/A,020954,001,PED,2002-08-04,BUSULFAN,BUSULFEX,1
12480,2003,N/A,020954,001,PED,2006-08-04,BUSULFAN,BUSULFEX,1
12481,2003,N/A,020955,001,NCE,2004-02-18,SODIUM FERRIC GLUCONATE COMPLEX,FERRLECIT,1
12482,2003,N/A,020958,001,NC,2003-10-15,"CALCIUM CARBONATE, PRECIPITATED",PEPCID COMPLETE,1
12483,2003,N/A,020958,001,PED,2004-04-15,"CALCIUM CARBONATE, PRECIPITATED",PEPCID COMPLETE,1
12484,2003,N/A,020961,001,NCE,2003-08-26,FOMIVIRSEN SODIUM,VITRAVENE PRESERVATIVE FREE,1
12485,2003,N/A,020965,001,NCE,2004-12-03,AMINOLEVULINIC ACID HYDROCHLORIDE,LEVULAN,1
12486,2003,N/A,020966,001,I-332,2004-05-09,ITRACONAZOLE,SPORANOX,1
12487,2003,N/A,020971,001,NC,2003-04-03,ARTICAINE HYDROCHLORIDE,SEPTOCAINE,1
12488,2003,N/A,020972,001,NCE,2003-09-17,EFAVIRENZ,SUSTIVA,1
12489,2003,N/A,020972,002,NCE,2003-09-17,EFAVIRENZ,SUSTIVA,1
12490,2003,N/A,020972,003,NCE,2003-09-17,EFAVIRENZ,SUSTIVA,1
12491,2003,N/A,020973,001,I-346,2005-02-12,RABEPRAZOLE SODIUM,ACIPHEX,1
12492,2003,N/A,020973,001,NCE,2004-08-19,RABEPRAZOLE SODIUM,ACIPHEX,1
12493,2003,N/A,020973,002,I-346,2005-02-12,RABEPRAZOLE SODIUM,ACIPHEX,1
12494,2003,N/A,020973,002,I-371,2005-11-08,RABEPRAZOLE SODIUM,ACIPHEX,1
12495,2003,N/A,020973,002,NCE,2004-08-19,RABEPRAZOLE SODIUM,ACIPHEX,1
12496,2003,N/A,020974,001,I-362,2005-07-29,FLUOXETINE HYDROCHLORIDE,PROZAC,1
12497,2003,N/A,020974,002,I-362,2005-07-29,FLUOXETINE HYDROCHLORIDE,PROZAC,1
12498,2003,N/A,020975,001,NCE,2004-12-08,GADOVERSETAMIDE,OPTIMARK,1
12499,2003,N/A,020976,001,NCE,2004-12-08,GADOVERSETAMIDE,OPTIMARK,1
12500,2003,N/A,020977,001,NCE,2003-12-17,ABACAVIR SULFATE,ZIAGEN,1
12501,2003,N/A,020977,001,PED,2004-06-17,ABACAVIR SULFATE,ZIAGEN,1
12502,2003,N/A,020978,001,NCE,2003-12-17,ABACAVIR SULFATE,ZIAGEN,1
12503,2003,N/A,020978,001,PED,2004-06-17,ABACAVIR SULFATE,ZIAGEN,1
12504,2003,N/A,020984,001,NCE,2004-08-18,RAPACURONIUM BROMIDE,RAPLON,1
12505,2003,N/A,020984,002,NCE,2004-08-18,RAPACURONIUM BROMIDE,RAPLON,1
12506,2003,N/A,020985,001,NP,2003-10-27,FLUOROURACIL,CARAC,1
12507,2003,N/A,020986,001,NCE,2005-06-07,INSULIN ASPART,NOVOLOG,1
12508,2003,N/A,020986,001,NR,2004-12-21,INSULIN ASPART,NOVOLOG,1
12509,2003,N/A,020987,001,I-330,2004-06-12,PANTOPRAZOLE SODIUM,PROTONIX,1
12510,2003,N/A,020987,001,I-356,2005-04-19,PANTOPRAZOLE SODIUM,PROTONIX,1
12511,2003,N/A,020987,001,NCE,2005-02-02,PANTOPRAZOLE SODIUM,PROTONIX,1
12512,2003,N/A,020987,002,I-330,2004-06-12,PANTOPRAZOLE SODIUM,PROTONIX,1
12513,2003,N/A,020987,002,I-356,2005-04-19,PANTOPRAZOLE SODIUM,PROTONIX,1
12514,2003,N/A,020987,002,NCE,2005-02-02,PANTOPRAZOLE SODIUM,PROTONIX,1
12515,2003,N/A,020988,001,I-337,2004-10-19,PANTOPRAZOLE SODIUM,PROTONIX IV,1
12516,2003,N/A,020988,001,NCE,2005-02-02,PANTOPRAZOLE SODIUM,PROTONIX IV,1
12517,2003,N/A,020988,001,NDF,2004-03-22,PANTOPRAZOLE SODIUM,PROTONIX IV,1
12518,2003,N/A,020989,002,NCE,2005-01-11,CEVIMELINE HYDROCHLORIDE,EVOXAC,1
12519,2003,N/A,020990,001,I-355,2005-05-16,SERTRALINE HYDROCHLORIDE,ZOLOFT,1
12520,2003,N/A,020990,001,M-11,2004-08-06,SERTRALINE HYDROCHLORIDE,ZOLOFT,1
12521,2003,N/A,020990,001,PED,2005-02-06,SERTRALINE HYDROCHLORIDE,ZOLOFT,1
12522,2003,N/A,020992,001,I-359,2005-06-21,"ESTROGENS, CONJUGATED SYNTHETIC A",CENESTIN,1
12523,2003,N/A,020997,001,NP,2002-08-05,LEVOBUPIVACAINE HYDROCHLORIDE,CHIROCAINE,1
12524,2003,N/A,020997,002,NP,2002-08-05,LEVOBUPIVACAINE HYDROCHLORIDE,CHIROCAINE,1
12525,2003,N/A,020997,003,NP,2002-08-05,LEVOBUPIVACAINE HYDROCHLORIDE,CHIROCAINE,1
12526,2003,N/A,020998,001,I-284,2002-12-23,CELECOXIB,CELEBREX,1
12527,2003,N/A,020998,001,I-338,2004-10-17,CELECOXIB,CELEBREX,1
12528,2003,N/A,020998,001,NCE,2003-12-31,CELECOXIB,CELEBREX,1
12529,2003,N/A,020998,002,I-284,2002-12-23,CELECOXIB,CELEBREX,1
12530,2003,N/A,020998,002,I-338,2004-10-17,CELECOXIB,CELEBREX,1
12531,2003,N/A,020998,002,NCE,2003-12-31,CELECOXIB,CELEBREX,1
12532,2003,N/A,020998,003,I-284,2002-12-23,CELECOXIB,CELEBREX,1
12533,2003,N/A,020998,003,I-338,2004-10-17,CELECOXIB,CELEBREX,1
12534,2003,N/A,020998,003,NCE,2003-12-31,CELECOXIB,CELEBREX,1
12535,2003,N/A,021001,001,NCE,2006-05-07,ALMOTRIPTAN MALATE,AXERT,1
12536,2003,N/A,021001,002,NCE,2006-05-07,ALMOTRIPTAN MALATE,AXERT,1
12537,2003,N/A,021003,001,I-339,2004-08-16,LAMIVUDINE,EPIVIR-HBV,1
12538,2003,N/A,021003,001,PED,2005-02-16,LAMIVUDINE,EPIVIR-HBV,1
12539,2003,N/A,021004,001,I-339,2004-08-16,LAMIVUDINE,EPIVIR-HBV,1
12540,2003,N/A,021004,001,PED,2005-02-16,LAMIVUDINE,EPIVIR-HBV,1
12541,2003,N/A,021005,001,NP,2003-10-16,DICLOFENAC SODIUM,SOLARAZE,1
12542,2003,N/A,021006,001,NCE,2006-11-08,FROVATRIPTAN SUCCINATE,FROVA,1
12543,2003,N/A,021007,001,NCE,2004-04-15,AMPRENAVIR,AGENERASE,1
12544,2003,N/A,021007,002,NCE,2004-04-15,AMPRENAVIR,AGENERASE,1
12545,2003,N/A,021008,001,ODE,2005-11-25,OCTREOTIDE ACETATE,SANDOSTATIN LAR,1
12546,2003,N/A,021008,002,ODE,2005-11-25,OCTREOTIDE ACETATE,SANDOSTATIN LAR,1
12547,2003,N/A,021008,003,ODE,2005-11-25,OCTREOTIDE ACETATE,SANDOSTATIN LAR,1
12548,2003,N/A,021009,001,NP,2002-12-08,NEDOCROMIL SODIUM,ALOCRIL,1
12549,2003,N/A,021012,001,NCE,2004-08-03,TECHNETIUM TC-99M DEPREOTIDE,NEO TECT KIT,1
12550,2003,N/A,021014,001,NCE,2005-01-14,OXCARBAZEPINE,TRILEPTAL,1
12551,2003,N/A,021014,002,NCE,2005-01-14,OXCARBAZEPINE,TRILEPTAL,1
12552,2003,N/A,021014,003,NCE,2005-01-14,OXCARBAZEPINE,TRILEPTAL,1
12553,2003,N/A,021015,001,NDF,2003-02-28,TESTOSTERONE,ANDROGEL,1
12554,2003,N/A,021016,001,NCE,2007-12-26,ELETRIPTAN HYDROBROMIDE,RELPAX,1
12555,2003,N/A,021016,002,NCE,2007-12-26,ELETRIPTAN HYDROBROMIDE,RELPAX,1
12556,2003,N/A,021017,001,NC,2002-12-22,INSULIN LISPRO,HUMALOG MIX 75/25,1
12557,2003,N/A,021018,001,NC,2002-12-22,INSULIN LISPRO,HUMALOG MIX 50/50,1
12558,2003,N/A,021022,001,NDF,2002-12-17,CICLOPIROX,PENLAC,1
12559,2003,N/A,021024,001,NCE,2003-06-22,RIFAPENTINE,PRIFTIN,1
12560,2003,N/A,021024,001,ODE,2005-06-22,RIFAPENTINE,PRIFTIN,1
12561,2003,N/A,021025,001,NCE,2005-04-21,RIVASTIGMINE TARTRATE,EXELON,1
12562,2003,N/A,021027,001,NCE,2004-06-09,DOXERCALCIFEROL,HECTOROL,1
12563,2003,N/A,021027,001,NDF,2003-04-06,DOXERCALCIFEROL,HECTOROL,1
12564,2003,N/A,021028,001,NP,2002-07-19,INSULIN RECOMBINANT HUMAN,VELOSULIN BR,1
12565,2003,N/A,021029,001,NCE,2004-08-11,TEMOZOLOMIDE,TEMODAR,1
12566,2003,N/A,021029,001,ODE,2006-08-11,TEMOZOLOMIDE,TEMODAR,1
12567,2003,N/A,021029,001,PED,2005-02-11,TEMOZOLOMIDE,TEMODAR,1
12568,2003,N/A,021029,001,PED,2007-02-11,TEMOZOLOMIDE,TEMODAR,1
12569,2003,N/A,021029,002,NCE,2004-08-11,TEMOZOLOMIDE,TEMODAR,1
12570,2003,N/A,021029,002,ODE,2006-08-11,TEMOZOLOMIDE,TEMODAR,1
12571,2003,N/A,021029,002,PED,2005-02-11,TEMOZOLOMIDE,TEMODAR,1
12572,2003,N/A,021029,002,PED,2007-02-11,TEMOZOLOMIDE,TEMODAR,1
12573,2003,N/A,021029,003,NCE,2004-08-11,TEMOZOLOMIDE,TEMODAR,1
12574,2003,N/A,021029,003,ODE,2006-08-11,TEMOZOLOMIDE,TEMODAR,1
12575,2003,N/A,021029,003,PED,2005-02-11,TEMOZOLOMIDE,TEMODAR,1
12576,2003,N/A,021029,003,PED,2007-02-11,TEMOZOLOMIDE,TEMODAR,1
12577,2003,N/A,021029,004,NCE,2004-08-11,TEMOZOLOMIDE,TEMODAR,1
12578,2003,N/A,021029,004,ODE,2006-08-11,TEMOZOLOMIDE,TEMODAR,1
12579,2003,N/A,021029,004,PED,2005-02-11,TEMOZOLOMIDE,TEMODAR,1
12580,2003,N/A,021029,004,PED,2007-02-11,TEMOZOLOMIDE,TEMODAR,1
12581,2003,N/A,021035,001,NCE,2004-11-30,LEVETIRACETAM,KEPPRA,1
12582,2003,N/A,021035,002,NCE,2004-11-30,LEVETIRACETAM,KEPPRA,1
12583,2003,N/A,021035,003,NCE,2004-11-30,LEVETIRACETAM,KEPPRA,1
12584,2003,N/A,021036,001,I-294,2003-04-26,ZANAMIVIR,RELENZA,1
12585,2003,N/A,021036,001,NCE,2004-07-26,ZANAMIVIR,RELENZA,1
12586,2003,N/A,021038,001,NCE,2004-12-17,DEXMEDETOMIDINE,PRECEDEX,1
12587,2003,N/A,021039,001,NCE,2004-04-15,AMPRENAVIR,AGENERASE,1
12588,2003,N/A,021041,001,ODE,2006-04-01,CYTARABINE,DEPOCYT,1
12589,2003,N/A,021042,001,I-353,2005-04-11,ROFECOXIB,VIOXX,1
12590,2003,N/A,021042,001,NCE,2004-05-20,ROFECOXIB,VIOXX,1
12591,2003,N/A,021042,002,I-353,2005-04-11,ROFECOXIB,VIOXX,1
12592,2003,N/A,021042,002,NCE,2004-05-20,ROFECOXIB,VIOXX,1
12593,2003,N/A,021042,003,I-353,2005-04-11,ROFECOXIB,VIOXX,1
12594,2003,N/A,021042,003,NCE,2004-05-20,ROFECOXIB,VIOXX,1
12595,2003,N/A,021045,001,NP,2002-07-28,LEVONORGESTREL,PLAN B,1
12596,2003,N/A,021046,001,NCE,2003-07-17,CITALOPRAM HYDROBROMIDE,CELEXA,1
12597,2003,N/A,021046,001,PED,2004-01-17,CITALOPRAM HYDROBROMIDE,CELEXA,1
12598,2003,N/A,021047,001,NP,2002-08-27,LUTEINIZING HORMONE,REPRONEX,1
12599,2003,N/A,021047,002,NP,2002-08-27,LUTEINIZING HORMONE,REPRONEX,1
12600,2003,N/A,021052,001,I-353,2005-04-11,ROFECOXIB,VIOXX,1
12601,2003,N/A,021052,001,NCE,2004-05-20,ROFECOXIB,VIOXX,1
12602,2003,N/A,021052,002,I-353,2005-04-11,ROFECOXIB,VIOXX,1
12603,2003,N/A,021052,002,NCE,2004-05-20,ROFECOXIB,VIOXX,1
12604,2003,N/A,021055,001,NCE,2004-12-29,BEXAROTENE,TARGRETIN,1
12605,2003,N/A,021055,001,ODE,2006-12-29,BEXAROTENE,TARGRETIN,1
12606,2003,N/A,021056,001,NCE,2004-12-29,BEXAROTENE,TARGRETIN,1
12607,2003,N/A,021056,001,NDF,2003-06-28,BEXAROTENE,TARGRETIN,1
12608,2003,N/A,021056,001,ODE,2006-12-29,BEXAROTENE,TARGRETIN,1
12609,2003,N/A,021057,001,NCE,2004-07-29,GANIRELIX ACETATE,ANTAGON,1
12610,2003,N/A,021061,001,D-69,2004-10-12,GATIFLOXACIN,TEQUIN,1
12611,2003,N/A,021061,001,NCE,2004-12-17,GATIFLOXACIN,TEQUIN,1
12612,2003,N/A,021061,002,D-69,2004-10-12,GATIFLOXACIN,TEQUIN,1
12613,2003,N/A,021061,002,NCE,2004-12-17,GATIFLOXACIN,TEQUIN,1
12614,2003,N/A,021062,001,D-69,2004-10-12,GATIFLOXACIN,TEQUIN,1
12615,2003,N/A,021062,001,NCE,2004-12-17,GATIFLOXACIN,TEQUIN,1
12616,2003,N/A,021062,002,D-69,2004-10-12,GATIFLOXACIN,TEQUIN,1
12617,2003,N/A,021062,002,NCE,2004-12-17,GATIFLOXACIN,TEQUIN,1
12618,2003,N/A,021062,003,D-69,2004-10-12,GATIFLOXACIN,TEQUIN,1
12619,2003,N/A,021062,003,NCE,2004-12-17,GATIFLOXACIN,TEQUIN,1
12620,2003,N/A,021062,004,D-69,2004-10-12,GATIFLOXACIN,TEQUIN,1
12621,2003,N/A,021062,004,NCE,2004-12-17,GATIFLOXACIN,TEQUIN,1
12622,2003,N/A,021064,001,NCE,2006-07-31,PERFLUTREN,DEFINITY,1
12623,2003,N/A,021065,001,NP,2002-10-15,ETHINYL ESTRADIOL,FEMHRT,1
12624,2003,N/A,021065,002,NP,2002-10-15,ETHINYL ESTRADIOL,FEMHRT,1
12625,2003,N/A,021065,003,NP,2002-10-15,ETHINYL ESTRADIOL,FEMHRT,1
12626,2003,N/A,021066,001,NCE,2004-07-02,KETOTIFEN FUMARATE,ZADITOR,1
12627,2003,N/A,021071,002,I-289,2003-04-03,ROSIGLITAZONE MALEATE,AVANDIA,1
12628,2003,N/A,021071,002,NCE,2004-05-25,ROSIGLITAZONE MALEATE,AVANDIA,1
12629,2003,N/A,021071,003,I-289,2003-04-03,ROSIGLITAZONE MALEATE,AVANDIA,1
12630,2003,N/A,021071,003,NCE,2004-05-25,ROSIGLITAZONE MALEATE,AVANDIA,1
12631,2003,N/A,021071,004,I-289,2003-04-03,ROSIGLITAZONE MALEATE,AVANDIA,1
12632,2003,N/A,021071,004,NCE,2004-05-25,ROSIGLITAZONE MALEATE,AVANDIA,1
12633,2003,N/A,021073,001,NCE,2004-07-15,PIOGLITAZONE HYDROCHLORIDE,ACTOS,1
12634,2003,N/A,021073,002,NCE,2004-07-15,PIOGLITAZONE HYDROCHLORIDE,ACTOS,1
12635,2003,N/A,021073,003,NCE,2004-07-15,PIOGLITAZONE HYDROCHLORIDE,ACTOS,1
12636,2003,N/A,021074,001,NC,2004-06-07,ALCOHOL,AVAGARD,1
12637,2003,N/A,021075,001,NP,2002-12-22,SOMATROPIN RECOMBINANT,NUTROPIN DEPOT,1
12638,2003,N/A,021075,002,NP,2002-12-22,SOMATROPIN RECOMBINANT,NUTROPIN DEPOT,1
12639,2003,N/A,021075,003,NP,2002-12-22,SOMATROPIN RECOMBINANT,NUTROPIN DEPOT,1
12640,2003,N/A,021076,001,NC,2002-11-29,NAPROXEN SODIUM,ALEVE COLD AND SINUS,1
12641,2003,N/A,021077,001,NC,2003-08-24,FLUTICASONE PROPIONATE,ADVAIR DISKUS 100/50,1
12642,2003,N/A,021077,002,NC,2003-08-24,FLUTICASONE PROPIONATE,ADVAIR DISKUS 250/50,1
12643,2003,N/A,021077,003,NC,2003-08-24,FLUTICASONE PROPIONATE,ADVAIR DISKUS 500/50,1
12644,2003,N/A,021078,001,NC,2003-07-14,ATOVAQUONE,MALARONE,1
12645,2003,N/A,021078,002,NC,2003-07-14,ATOVAQUONE,MALARONE PEDIATRIC,1
